2024-10-12 17:16:24,203 - INFO - Epoch 16/50, Batch 1700/4400, Loss: 0.1013
2024-10-12 17:16:34,158 - INFO - Epoch 16/50, Batch 1800/4400, Loss: 0.1000
2024-10-12 17:16:44,086 - INFO - Epoch 16/50, Batch 1900/4400, Loss: 0.1014
2024-10-12 17:16:53,879 - INFO - Epoch 16/50, Batch 2000/4400, Loss: 0.1039
2024-10-12 17:17:03,803 - INFO - Epoch 16/50, Batch 2100/4400, Loss: 0.1057
2024-10-12 17:17:13,763 - INFO - Epoch 16/50, Batch 2200/4400, Loss: 0.1013
2024-10-12 17:17:23,666 - INFO - Epoch 16/50, Batch 2300/4400, Loss: 0.1078
2024-10-12 17:17:33,593 - INFO - Epoch 16/50, Batch 2400/4400, Loss: 0.0919
2024-10-12 17:17:43,397 - INFO - Epoch 16/50, Batch 2500/4400, Loss: 0.1017
2024-10-12 17:17:53,371 - INFO - Epoch 16/50, Batch 2600/4400, Loss: 0.1048
2024-10-12 17:18:03,304 - INFO - Epoch 16/50, Batch 2700/4400, Loss: 0.1004
2024-10-12 17:18:13,241 - INFO - Epoch 16/50, Batch 2800/4400, Loss: 0.1043
2024-10-12 17:18:23,140 - INFO - Epoch 16/50, Batch 2900/4400, Loss: 0.1006
2024-10-12 17:18:32,937 - INFO - Epoch 16/50, Batch 3000/4400, Loss: 0.0986
2024-10-12 17:18:42,905 - INFO - Epoch 16/50, Batch 3100/4400, Loss: 0.0974
2024-10-12 17:18:53,105 - INFO - Epoch 16/50, Batch 3200/4400, Loss: 0.1019
2024-10-12 17:19:03,264 - INFO - Epoch 16/50, Batch 3300/4400, Loss: 0.1040
2024-10-12 17:19:13,241 - INFO - Epoch 16/50, Batch 3400/4400, Loss: 0.1053
2024-10-12 17:19:23,053 - INFO - Epoch 16/50, Batch 3500/4400, Loss: 0.1029
2024-10-12 17:19:33,097 - INFO - Epoch 16/50, Batch 3600/4400, Loss: 0.1014
2024-10-12 17:19:43,075 - INFO - Epoch 16/50, Batch 3700/4400, Loss: 0.1037
2024-10-12 17:19:53,057 - INFO - Epoch 16/50, Batch 3800/4400, Loss: 0.0973
2024-10-12 17:20:03,015 - INFO - Epoch 16/50, Batch 3900/4400, Loss: 0.1007
2024-10-12 17:20:12,840 - INFO - Epoch 16/50, Batch 4000/4400, Loss: 0.1061
2024-10-12 17:20:22,807 - INFO - Epoch 16/50, Batch 4100/4400, Loss: 0.1025
2024-10-12 17:20:32,758 - INFO - Epoch 16/50, Batch 4200/4400, Loss: 0.0987
2024-10-12 17:20:42,725 - INFO - Epoch 16/50, Batch 4300/4400, Loss: 0.1012
2024-10-12 17:21:02,874 - INFO - Validation samples processed: 102275
2024-10-12 17:21:02,878 - INFO - Epoch 16/50, Train Loss: 0.1009, Val Loss: 0.1026, Hit Ratio: 0.0000, NDCG: 0.0000, Time: 445.68s
2024-10-12 17:21:04,745 - INFO - Epoch 17/50, Batch 0/4400, Loss: 0.0952
2024-10-12 17:21:13,970 - INFO - Epoch 17/50, Batch 100/4400, Loss: 0.1011
2024-10-12 17:21:23,103 - INFO - Epoch 17/50, Batch 200/4400, Loss: 0.0942
2024-10-12 17:21:32,252 - INFO - Epoch 17/50, Batch 300/4400, Loss: 0.0966
2024-10-12 17:21:41,398 - INFO - Epoch 17/50, Batch 400/4400, Loss: 0.0933
2024-10-12 17:21:50,407 - INFO - Epoch 17/50, Batch 500/4400, Loss: 0.0976
2024-10-12 17:21:59,553 - INFO - Epoch 17/50, Batch 600/4400, Loss: 0.0996
2024-10-12 17:22:08,669 - INFO - Epoch 17/50, Batch 700/4400, Loss: 0.0955
2024-10-12 17:22:17,858 - INFO - Epoch 17/50, Batch 800/4400, Loss: 0.0955
2024-10-12 17:22:27,804 - INFO - Epoch 17/50, Batch 900/4400, Loss: 0.1011
2024-10-12 17:22:37,588 - INFO - Epoch 17/50, Batch 1000/4400, Loss: 0.0988
2024-10-12 17:22:47,594 - INFO - Epoch 17/50, Batch 1100/4400, Loss: 0.0974
2024-10-12 17:22:57,550 - INFO - Epoch 17/50, Batch 1200/4400, Loss: 0.1012
2024-10-12 17:23:07,545 - INFO - Epoch 17/50, Batch 1300/4400, Loss: 0.0984
2024-10-12 17:23:17,569 - INFO - Epoch 17/50, Batch 1400/4400, Loss: 0.1056
2024-10-12 17:23:27,423 - INFO - Epoch 17/50, Batch 1500/4400, Loss: 0.1011
2024-10-12 17:23:37,436 - INFO - Epoch 17/50, Batch 1600/4400, Loss: 0.1002
2024-10-12 17:23:47,422 - INFO - Epoch 17/50, Batch 1700/4400, Loss: 0.0949
2024-10-12 17:23:57,383 - INFO - Epoch 17/50, Batch 1800/4400, Loss: 0.1018
2024-10-12 17:24:07,348 - INFO - Epoch 17/50, Batch 1900/4400, Loss: 0.1036
2024-10-12 17:24:17,181 - INFO - Epoch 17/50, Batch 2000/4400, Loss: 0.1020
2024-10-12 17:24:27,158 - INFO - Epoch 17/50, Batch 2100/4400, Loss: 0.1026
2024-10-12 17:24:37,148 - INFO - Epoch 17/50, Batch 2200/4400, Loss: 0.0960
2024-10-12 17:24:47,130 - INFO - Epoch 17/50, Batch 2300/4400, Loss: 0.1021
2024-10-12 17:24:57,104 - INFO - Epoch 17/50, Batch 2400/4400, Loss: 0.1005
2024-10-12 17:25:06,941 - INFO - Epoch 17/50, Batch 2500/4400, Loss: 0.1083
2024-10-12 17:25:16,965 - INFO - Epoch 17/50, Batch 2600/4400, Loss: 0.1020
2024-10-12 17:25:26,937 - INFO - Epoch 17/50, Batch 2700/4400, Loss: 0.1065
2024-10-12 17:25:36,909 - INFO - Epoch 17/50, Batch 2800/4400, Loss: 0.0995
2024-10-12 17:25:46,888 - INFO - Epoch 17/50, Batch 2900/4400, Loss: 0.0962
2024-10-12 17:25:56,749 - INFO - Epoch 17/50, Batch 3000/4400, Loss: 0.1012
2024-10-12 17:26:06,741 - INFO - Epoch 17/50, Batch 3100/4400, Loss: 0.0987
2024-10-12 17:26:16,723 - INFO - Epoch 17/50, Batch 3200/4400, Loss: 0.1040
2024-10-12 17:26:26,704 - INFO - Epoch 17/50, Batch 3300/4400, Loss: 0.0981
2024-10-12 17:26:36,673 - INFO - Epoch 17/50, Batch 3400/4400, Loss: 0.1025
